118.024 4.03394 2 
118.036 9.03393 4 
126.036 9.01482 4 
126.024 4.01483 2 

118.024 4.03394 2 
118.012 -0.966043 4 
126.012 -0.985155 4 
126.024 4.01483 2 

118.024 4.03394 2 
118.012 -0.966043 0 
126.012 -0.985155 0 
126.024 4.01483 2 

118.024 4.03394 2 
118.036 9.03393 0 
126.036 9.01482 0 
126.024 4.01483 2 

118.024 4.03394 2 
118.036 9.03393 4 
126.036 9.01482 4 
126.024 4.01483 2 

