-5 4 4 
-8.99379 3.77714 4 
-8.99379 3.77714 6 
-5 4 6 

-5 4 4 
-6.8039 0.429952 4 
-6.8039 0.429952 6 
-5 4 6 

-5 4 4 
-2.81011 0.652808 4 
-2.81011 0.652808 6 
-5 4 6 

-5 4 4 
-1.00621 4.22286 4 
-1.00621 4.22286 6 
-5 4 6 

-5 4 4 
-3.1961 7.57005 4 
-3.1961 7.57005 6 
-5 4 6 

-5 4 4 
-7.18989 7.34719 4 
-7.18989 7.34719 6 
-5 4 6 

-5 4 4 
-8.99379 3.77714 4 
-8.99379 3.77714 6 
-5 4 6 

