0 -4 2 
-5 -4 4 
-5 4 4 
0 4 2 

0 -4 2 
5 -4 4 
5 4 4 
0 4 2 

0 -4 2 
5 -4 0 
5 4 0 
0 4 2 

0 -4 2 
-5 -4 0 
-5 4 0 
0 4 2 

0 -4 2 
-5 -4 4 
-5 4 4 
0 4 2 

